month,basin,pet
2005-11-01,Rio Magdalena,107.47115384615384
2005-12-01,Rio Magdalena,132.61346153846154
2006-01-01,Rio Magdalena,145.86346153846154
2006-02-01,Rio Magdalena,152.06538461538463
2006-03-01,Rio Magdalena,163.26346153846154
2006-04-01,Rio Magdalena,150.16153846153844
2006-05-01,Rio Magdalena,138.52692307692308
2006-06-01,Rio Magdalena,131.5230769230769
2006-07-01,Rio Magdalena,139.65384615384616
2006-08-01,Rio Magdalena,150.95000000000002
2006-09-01,Rio Magdalena,143.67307692307693
2006-10-01,Rio Magdalena,128.20576923076925
2006-11-01,Rio Magdalena,115.43461538461544
2006-12-01,Rio Magdalena,128.8365384615385
2007-01-01,Rio Magdalena,157.24038461538464
2007-02-01,Rio Magdalena,159.3519230769231
2007-03-01,Rio Magdalena,168.57115384615386
2007-04-01,Rio Magdalena,136.86538461538464
2007-05-01,Rio Magdalena,124.14038461538462
2007-06-01,Rio Magdalena,139.69038461538463
2007-07-01,Rio Magdalena,142.41730769230773
2007-08-01,Rio Magdalena,132.91346153846158
2007-09-01,Rio Magdalena,133.44807692307694
2007-10-01,Rio Magdalena,117.47115384615384
2007-11-01,Rio Magdalena,117.29999999999998
2007-12-01,Rio Magdalena,126.54999999999998
2008-01-01,Rio Magdalena,158.32115384615383
2008-02-01,Rio Magdalena,146.8576923076923
2008-03-01,Rio Magdalena,165.5596153846154
2008-04-01,Rio Magdalena,160.90384615384616
2008-05-01,Rio Magdalena,131.9096153846154
2008-06-01,Rio Magdalena,130.04615384615383
2008-07-01,Rio Magdalena,130.69423076923078
2008-08-01,Rio Magdalena,139.0076923076923
2008-09-01,Rio Magdalena,135.17307692307693
2008-10-01,Rio Magdalena,125.01153846153844
2008-11-01,Rio Magdalena,104.80384615384617
2008-12-01,Rio Magdalena,142.77692307692308
2009-01-01,Rio Magdalena,153.9846153846154
2009-02-01,Rio Magdalena,155.71346153846156
2009-03-01,Rio Magdalena,171.60576923076923
2009-04-01,Rio Magdalena,176.5903846153846
2009-05-01,Rio Magdalena,140.0057692307692
2009-06-01,Rio Magdalena,130.44423076923078
2009-07-01,Rio Magdalena,146.06346153846155
2009-08-01,Rio Magdalena,147.47115384615384
2009-09-01,Rio Magdalena,146.81153846153848
2009-10-01,Rio Magdalena,129.2346153846154
2009-11-01,Rio Magdalena,124.3442307692308
2009-12-01,Rio Magdalena,147.2557692307692
2010-01-01,Rio Magdalena,162.7134615384615
2010-02-01,Rio Magdalena,143.8326923076923
2010-03-01,Rio Magdalena,150.09807692307692
2010-04-01,Rio Magdalena,147.675
2010-05-01,Rio Magdalena,144.67307692307693
2010-06-01,Rio Magdalena,125.66538461538462
2010-07-01,Rio Magdalena,125.2442307692308
2010-08-01,Rio Magdalena,130.37692307692308
2010-09-01,Rio Magdalena,131.7923076923077
2010-10-01,Rio Magdalena,125.07499999999996
2010-11-01,Rio Magdalena,104.51538461538462
2010-12-01,Rio Magdalena,111.31538461538464
2011-01-01,Rio Magdalena,138.8442307692308
2011-02-01,Rio Magdalena,146.24615384615385
2011-03-01,Rio Magdalena,155.6846153846154
2011-04-01,Rio Magdalena,141.3596153846154
2011-05-01,Rio Magdalena,145.69423076923078
2011-06-01,Rio Magdalena,129.7576923076923
2011-07-01,Rio Magdalena,131.25
2011-08-01,Rio Magdalena,140.07884615384614
2011-09-01,Rio Magdalena,135.67307692307693
2011-10-01,Rio Magdalena,112.1442307692308
2011-11-01,Rio Magdalena,107.90769230769232
2011-12-01,Rio Magdalena,121.77884615384616
2012-01-01,Rio Magdalena,147.88461538461536
2012-02-01,Rio Magdalena,152.62692307692308
2012-03-01,Rio Magdalena,168.8096153846154
2012-04-01,Rio Magdalena,128.56346153846155
2012-05-01,Rio Magdalena,143.27307692307693
2012-06-01,Rio Magdalena,146.68076923076924
2012-07-01,Rio Magdalena,155.15576923076924
2012-08-01,Rio Magdalena,146.675
2012-09-01,Rio Magdalena,149.38461538461542
2012-10-01,Rio Magdalena,124.82884615384616
2012-11-01,Rio Magdalena,130.28269230769234
2012-12-01,Rio Magdalena,141.57500000000002
2013-01-01,Rio Magdalena,168.14230769230772
2013-02-01,Rio Magdalena,149.94807692307694
2013-03-01,Rio Magdalena,152.06730769230768
2013-04-01,Rio Magdalena,161.925
2013-05-01,Rio Magdalena,152.3096153846154
2013-06-01,Rio Magdalena,137.1096153846154
2013-07-01,Rio Magdalena,152.9096153846154
2013-08-01,Rio Magdalena,141.9173076923077
2013-09-01,Rio Magdalena,139.72500000000002
2013-10-01,Rio Magdalena,130.46153846153845
2013-11-01,Rio Magdalena,122.76153846153844
2013-12-01,Rio Magdalena,141.64423076923077
2014-01-01,Rio Magdalena,151.13461538461542
2014-02-01,Rio Magdalena,150.12115384615382
2014-03-01,Rio Magdalena,161.96730769230768
2014-04-01,Rio Magdalena,163.02884615384616
2014-05-01,Rio Magdalena,160.95
2014-06-01,Rio Magdalena,152.93076923076924
2014-07-01,Rio Magdalena,184.43269230769232
2014-08-01,Rio Magdalena,159.78846153846155
2014-09-01,Rio Magdalena,138.9769230769231
2014-10-01,Rio Magdalena,127.29423076923077
2014-11-01,Rio Magdalena,123.92115384615384
2014-12-01,Rio Magdalena,132.67115384615383
2015-01-01,Rio Magdalena,153.7576923076923
2015-02-01,Rio Magdalena,147.13653846153846
2015-03-01,Rio Magdalena,166.60000000000002
2015-04-01,Rio Magdalena,160.03269230769232
2015-05-01,Rio Magdalena,167.07115384615386
2015-06-01,Rio Magdalena,167.45769230769233
2015-07-01,Rio Magdalena,168.61346153846156
2015-08-01,Rio Magdalena,160.5596153846154
2015-09-01,Rio Magdalena,152.06538461538463
2015-10-01,Rio Magdalena,140.08846153846153
2015-11-01,Rio Magdalena,118.8
2015-12-01,Rio Magdalena,147.90384615384616
2016-01-01,Rio Magdalena,151.6692307692308
2016-02-01,Rio Magdalena,155.38269230769234
2016-03-01,Rio Magdalena,177.3596153846154
2016-04-01,Rio Magdalena,158.93076923076927
2016-05-01,Rio Magdalena,146.77115384615385
2016-06-01,Rio Magdalena,143.3269230769231
2016-07-01,Rio Magdalena,143.70192307692307
2016-08-01,Rio Magdalena,161.425
2016-09-01,Rio Magdalena,141.8173076923077
2016-10-01,Rio Magdalena,122.92307692307696
2016-11-01,Rio Magdalena,112.10384615384616
2016-12-01,Rio Magdalena,135.28846153846155
2017-01-01,Rio Magdalena,158.16538461538462
2017-02-01,Rio Magdalena,154.94038461538463
2017-03-01,Rio Magdalena,158.24615384615385
2017-04-01,Rio Magdalena,167.13076923076926
2017-05-01,Rio Magdalena,143.9346153846154
2017-06-01,Rio Magdalena,134.90576923076924
2017-07-01,Rio Magdalena,146.53076923076924
2017-08-01,Rio Magdalena,148.15192307692308
2017-09-01,Rio Magdalena,144.06923076923078
2017-10-01,Rio Magdalena,140.99423076923077
2017-11-01,Rio Magdalena,129.6596153846154
2017-12-01,Rio Magdalena,149.68846153846155
2018-01-01,Rio Magdalena,137.76923076923077
2018-02-01,Rio Magdalena,163.31923076923078
2018-03-01,Rio Magdalena,172.94038461538463
2018-04-01,Rio Magdalena,152.02692307692308
2018-05-01,Rio Magdalena,134.4923076923077
2018-06-01,Rio Magdalena,140.94807692307694
2018-07-01,Rio Magdalena,159.9942307692308
2018-08-01,Rio Magdalena,166.1576923076923
2018-09-01,Rio Magdalena,145.93076923076924
2018-10-01,Rio Magdalena,136.8442307692308
2018-11-01,Rio Magdalena,136.02692307692308
2018-12-01,Rio Magdalena,165.87884615384613
2019-01-01,Rio Magdalena,160.95000000000002
2019-02-01,Rio Magdalena,157.875
2019-03-01,Rio Magdalena,171.4096153846154
2019-04-01,Rio Magdalena,163.3923076923077
2019-05-01,Rio Magdalena,145.73846153846154
2019-06-01,Rio Magdalena,148.18846153846155
2019-07-01,Rio Magdalena,168.18846153846155
2019-08-01,Rio Magdalena,166.1115384615385
2019-09-01,Rio Magdalena,151.99615384615387
2019-10-01,Rio Magdalena,129.22307692307692
2019-11-01,Rio Magdalena,136.57500000000002
2019-12-01,Rio Magdalena,144.3096153846154
2020-01-01,Rio Magdalena,158.9673076923077
2020-02-01,Rio Magdalena,159.7653846153846
2020-03-01,Rio Magdalena,187.21153846153845
2020-04-01,Rio Magdalena,172.2326923076924
2020-05-01,Rio Magdalena,159.1846153846154
2020-06-01,Rio Magdalena,143.99807692307692
2020-07-01,Rio Magdalena,138.2076923076923
2020-08-01,Rio Magdalena,141.9115384615385
2020-09-01,Rio Magdalena,143.08076923076922
2020-10-01,Rio Magdalena,132.00576923076923
2020-11-01,Rio Magdalena,112.96153846153848
2020-12-01,Rio Magdalena,139.4826923076923
2021-01-01,Rio Magdalena,162.36538461538464
2021-02-01,Rio Magdalena,157.77884615384616
2021-03-01,Rio Magdalena,181.61346153846156
2021-04-01,Rio Magdalena,142.7326923076923
2021-05-01,Rio Magdalena,157.4
2021-06-01,Rio Magdalena,129.35576923076923
2021-07-01,Rio Magdalena,149.42115384615389
2021-08-01,Rio Magdalena,140.70384615384617
2021-09-01,Rio Magdalena,136.9596153846154
2021-10-01,Rio Magdalena,129.71153846153845
2021-11-01,Rio Magdalena,126.55384615384618
2021-12-01,Rio Magdalena,147.65769230769232
2022-01-01,Rio Magdalena,157.55
2022-02-01,Rio Magdalena,154.05384615384617
2022-03-01,Rio Magdalena,163.43846153846155
2022-04-01,Rio Magdalena,141.29807692307696
2022-05-01,Rio Magdalena,142.1076923076923
2022-06-01,Rio Magdalena,125.0769230769231
2022-07-01,Rio Magdalena,141.2846153846154
2022-08-01,Rio Magdalena,143.29615384615383
2022-09-01,Rio Magdalena,139.4634615384616
2022-10-01,Rio Magdalena,132.03076923076924
2022-11-01,Rio Magdalena,110.9576923076923
2022-12-01,Rio Magdalena,153.6076923076923
2023-01-01,Rio Magdalena,156.3576923076923
2023-02-01,Rio Magdalena,164.12692307692308
2023-03-01,Rio Magdalena,163.4942307692308
2023-04-01,Rio Magdalena,163.8576923076923
2023-05-01,Rio Magdalena,165.8846153846154
2023-06-01,Rio Magdalena,151.34230769230774
2023-07-01,Rio Magdalena,161.33461538461538
2023-08-01,Rio Magdalena,164.22500000000002
2023-09-01,Rio Magdalena,157.8653846153846
2023-10-01,Rio Magdalena,136.48269230769233
2023-11-01,Rio Magdalena,124.2346153846154
2023-12-01,Rio Magdalena,160.55769230769232
2024-01-01,Rio Magdalena,171.59038461538464
2024-02-01,Rio Magdalena,148.93846153846152
2024-03-01,Rio Magdalena,178.14807692307693
2024-04-01,Rio Magdalena,166.7673076923077
2024-05-01,Rio Magdalena,145.2596153846154
2024-06-01,Rio Magdalena,131.8826923076923
2024-07-01,Rio Magdalena,148.14423076923077
2024-08-01,Rio Magdalena,151.4173076923077
2024-09-01,Rio Magdalena,145.81153846153845
2024-10-01,Rio Magdalena,139.05576923076924
2024-11-01,Rio Magdalena,111.35384615384616
2024-12-01,Rio Magdalena,133.625
2025-01-01,Rio Magdalena,142.34807692307692
2025-02-01,Rio Magdalena,138.81153846153848
2025-03-01,Rio Magdalena,156.15384615384616
2025-04-01,Rio Magdalena,159.03269230769232
2025-05-01,Rio Magdalena,145.64423076923077
2025-06-01,Rio Magdalena,140.12692307692308
2025-07-01,Rio Magdalena,160.37884615384615
2025-08-01,Rio Magdalena,159.96153846153845
2025-09-01,Rio Magdalena,144.875
2025-10-01,Rio Magdalena,127.2346153846154
2025-11-01,Rio Magdalena,126.59038461538464
2025-12-01,Rio Magdalena,138.3423076923077
2026-01-01,Rio Magdalena,147.65467678007604
2026-02-01,Rio Magdalena,145.85752792730304
2026-03-01,Rio Magdalena,163.55841585885005
2026-04-01,Rio Magdalena,154.19052577602406
2026-05-01,Rio Magdalena,144.91880633171
2026-06-01,Rio Magdalena,138.99106213290716
